Flagged Accounts,Customer Name,TDLinx Code,Address,City,State,Zip,Premise,Channel,Sub-Channel,Owner,Banner
FALSE,Oxbow Wine Merchant & Wine Bar,7598817,610 1st St Ste 1,Napa,CA,94559,On-Premise,Bar/Nightclub,Premium Bar,Independent,No Group Assignment
FALSE,Mas Italian Kitchen,2079453,267 N Pass Ave,Burbank,CA,91505,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Tutto Famiglia,1755492,23766 Mercury Rd,Lake Forest,CA,92630,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Tokyo Sushi & Bar,7374450,2278 Westborough Blvd Ste 201,South San Francisco,CA,94080,On-Premise,Dining,Fine Dining,Independent,No Group Assignment
FALSE,Osteria,5516166,247 Hamilton Ave,Palo Alto,CA,94301,On-Premise,Dining,Polished Casual,Independent,No Group Assignment
FALSE,Palo Alto Creamery,5507487,566 Emerson St,Palo Alto,CA,94301,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,UOVO Mid Wilshire,7695468,6245 Wilshire Blvd Ph 103,Los Angeles,CA,90048,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Les Petites Canailles,5500486,1215 Spring St,Paso Robles,CA,93446,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Shin Dig,7513271,403 Irving St,San Francisco,CA,94122,On-Premise,Caterer,Banquet hall,Independent,No Group Assignment
FALSE,Vino Volo,2513496,380 World Way,Los Angeles,CA,90045,On-Premise,Bar/Nightclub,Premium Bar,Paradies Lagardere LLC,Vino Volo
FALSE,Tickle Pink Inn,5522714,155 Highland Dr,Carmel,CA,93923,On-Premise,Lodging,Full Service Lodging,Independent,No Group Assignment
FALSE,Made In Italy Bistro,7622461,3825 E Thousand Oaks Blvd Ste F,Thousand Oaks,CA,91362,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Nando Trattoria,5521288,1131 Manhattan Ave,Manhattan Beach,CA,90266,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Wine Sneak,7580001,4468 Broad St Ste 120,San Luis Obispo,CA,93401,On-Premise,Bar/Nightclub,Premium Bar,Independent,No Group Assignment
FALSE,Besta Wan Pizza,5501676,148 Aberdeen Dr,Cardiff by the Sea,CA,92007,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Maccheroni Republic,2426763,332 S Broadway,Los Angeles,CA,90013,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Thai Wave Restaurant,5521737,522 Main St,Huntington Beach,CA,92648,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Taylors Kitchen,3746518,2924 Freeport Blvd,Sacramento,CA,95818,On-Premise,Dining,Fine Dining,Independent,No Group Assignment
FALSE,Accasbel Wines,7383803,2405 Laurel St Ste 107,Napa,CA,94559,On-Premise,Other On-Premise,Wineries/Vineyards,Independent,No Group Assignment
FALSE,Simply Bubbles,7818331,35A Main St,Sutter Creek,CA,95685,On-Premise,Bar/Nightclub,Premium Bar,Independent,No Group Assignment
FALSE,Tar & Roses,3360116,602 Santa Monica Blvd,Santa Monica,CA,90401,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Sor Tino,5249036,908 S Barrington Ave,Los Angeles,CA,90049,On-Premise,Dining,Fine Dining,Independent,No Group Assignment
FALSE,Lo Cocos Cucina Rustica,5513456,117 4th St,Santa Rosa,CA,95401,On-Premise,Dining,Polished Casual,Independent,No Group Assignment
FALSE,Crab Cooker,5504888,2200 Newport Blvd,Newport Beach,CA,92663,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Soul Of China,5520818,50855 Washington St Ste F,La Quinta,CA,92253,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Ca Dario Montecito,7834067,1187 Coast Village Rd Ste 3C,Santa Barbara,CA,93108,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Lombardis BBQ & Deli,1440284,3413 Petaluma Blvd N,Petaluma,CA,94952,On-Premise,Dining,Quick Service Restaurant,Independent,No Group Assignment
FALSE,Uncorked Wine Tasting & Kitchen,5512248,432 E Haley St,Santa Barbara,CA,93101,On-Premise,Bar/Nightclub,Premium Bar,Independent,No Group Assignment
FALSE,Enzo Ristorante Italiano,5515512,San Carlos St,Carmel by the Sea,CA,93921,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Da Bianca Trattoria,5505077,7448 E Chapman Ave,Orange,CA,92869,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Vino,5500663,18046 Ventura Blvd,Encino,CA,91316,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Pie N Burger,5517164,913 E California Blvd,Pasadena,CA,91106,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Shabuya,5520044,1925 W Olympic Blvd,Los Angeles,CA,90006,On-Premise,Dining,Casual Dining,Octopus Restaurant Group,Shabuya
FALSE,Wine Room,2913787,520 Ramona St,Palo Alto,CA,94301,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,Wine Society,4010947,408 Merchant St,San Francisco,CA,94111,On-Premise,Bar/Nightclub,Premium Bar,Independent,No Group Assignment
FALSE,The Vine House,7822032,222 W River Rd Ste B,Ripon,CA,95366,On-Premise,Bar/Nightclub,Premium Bar,Independent,No Group Assignment
FALSE,Beijing Restaurant,5224262,13110 Yale Ave,Irvine,CA,92620,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,The Rockefeller,5518040,418 Pier Ave,Hermosa Beach,CA,90254,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Cups Cafe,7457811,77912 Country Club Dr Ste 3,Palm Desert,CA,92211,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Churchill Cigars Lounge,1990245,2415 San Diego Ave Ste 102,San Diego,CA,92110,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,Cloud Bar,7206958,2222 Francisco Dr Ste 470,El Dorado Hills,CA,95762,On-Premise,Bar/Nightclub,Premium Bar,Independent,No Group Assignment
FALSE,Newcastle Wine Shoppe,7680030,455 Main St Ste 2,Newcastle,CA,95658,On-Premise,Bar/Nightclub,Premium Bar,Independent,No Group Assignment
FALSE,Sergio Cafe,7297765,109 Mill St,Grass Valley,CA,95945,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Via Maestra,1644137,3343 State St,Santa Barbara,CA,93105,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Bottle Inn Ristorante,5232420,26 22nd St,Hermosa Beach,CA,90254,On-Premise,Lodging,Full Service Lodging,Independent,No Group Assignment
FALSE,La Bicyclette,1779114,Dolores St & 7th Ave,Carmel,CA,93923,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Drunk Brush,2523537,436 38 Main St,Quincy,CA,95971,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,Daedo Sikdang,5231490,4001 W 6th St,Los Angeles,CA,90020,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Trelio Food & Wine,5244121,438 Clovis Ave Ste 4,Clovis,CA,93612,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Scuderie Italia,5502774,1525 Garnet Ave,San Diego,CA,92109,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,The Cellar,5249085,26 E Colorado Blvd,Pasadena,CA,91105,On-Premise,Bar/Nightclub,Premium Bar,Independent,No Group Assignment
FALSE,Tree House Cafe,7353875,San Carlos St,Carmel by the Sea,CA,93921,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Piazza 1909,5516558,7731 Fay Ave,La Jolla,CA,92037,On-Premise,Dining,Fine Dining,Independent,No Group Assignment
FALSE,Old Town Blues Club,2023296,28636 Old Town Front St,Temecula,CA,92590,On-Premise,Bar/Nightclub,Casual Nightclub,Independent,No Group Assignment
FALSE,Pizza Plus,3125267,3327 Santa Fe St,Riverbank,CA,95367,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,The Rockefeller,5507741,1209 Highland Ave,Manhattan Beach,CA,90266,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,El Pescador,5516769,634 Pearl St,La Jolla,CA,92037,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Pop The Bubbly,7834791,472 Main St,Murphys,CA,95247,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,Papille Gustative,7866303,2823 Main St,Santa Monica,CA,90405,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Au Revoir French Bistro,5512019,420 Robinson Ave Ste A,San Diego,CA,92103,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Stellers Cellar,2444916,400 E Clark Ave,Santa Maria,CA,93455,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,Baci Cafe & Wine Bar,5504390,336 Healdsburg Ave,Healdsburg,CA,95448,On-Premise,Dining,Polished Casual,Independent,No Group Assignment
FALSE,Tokyo Village Grill & Sushi,1747350,1221 Chess Dr,San Mateo,CA,94404,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Cesarios,5260546,601 Sutter St,San Francisco,CA,94102,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,The Boiling Crab,2601773,18922 Gale Ave,Rowland Heights,CA,91748,On-Premise,Dining,Casual Dining,The Boiling Crab LLC,The Boiling Crab
FALSE,La Stanza Cucina Italiana,5523083,651 Oak Grove Ave Ste H,Menlo Park,CA,94025,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Lavash,5511487,511 Irving St,San Francisco,CA,94122,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Chads Cafe,5519619,216 W Cabrillo Blvd,Santa Barbara,CA,93101,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,La Gran Terraza,3705250,5998 Alcala Park,San Diego,CA,92110,On-Premise,Dining,Polished Casual,Independent,No Group Assignment
FALSE,Bouchon,5502095,9 W Victoria St,Santa Barbara,CA,93101,On-Premise,Dining,Fine Dining,Independent,No Group Assignment
FALSE,Casa Nostra Ristorante,7372954,717 Lakefield Rd Ste H,Westlake Village,CA,91361,On-Premise,Dining,Polished Casual,Independent,No Group Assignment
FALSE,Vino E Cucina,2513949,4501 E Carson St Ste 105,Long Beach,CA,90808,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Brothers Sushi,5502262,21418 Ventura Blvd,Woodland Hills,CA,91364,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Pasta Sisters,1839679,3280 Helms Ave,Culver City,CA,90232,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Stewart & Jasper Wine Bar,7873958,1700 Mchenry Ave,Modesto,CA,95350,On-Premise,Bar/Nightclub,Premium Bar,Independent,No Group Assignment
FALSE,Ballast Point Brewing,7619108,1540 S Disneyland Dr Ste 201,Anaheim,CA,92802,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,Sushi Cafe,1755426,4491 Freeport Blvd,Sacramento,CA,95822,On-Premise,Dining,Fine Dining,Independent,No Group Assignment
FALSE,Wine So Cru,7621472,800 University Ave,Berkeley,CA,94710,On-Premise,Bar/Nightclub,Premium Bar,Independent,No Group Assignment
FALSE,Le Soleil Cafe,5524186,133 Clement St,San Francisco,CA,94118,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Filippis Pizza Grotto,5507433,1747 India St,San Diego,CA,92101,On-Premise,Dining,Casual Dining,Filippis Pizza Grottos Inc,Filippis Pizza Grotto
FALSE,Vino Volo,3929388,SFO Terminal 2 Space D2,San Francisco,CA,94128,On-Premise,Bar/Nightclub,Premium Bar,Paradies Lagardere LLC,Vino Volo
FALSE,Kamikaza Restaurant,5225859,223 3rd St,San Rafael,CA,94901,On-Premise,Dining,Fine Dining,Independent,No Group Assignment
FALSE,Larrupin Cafe,5512204,1658 Patricks Point Dr,Trinidad,CA,95570,On-Premise,Dining,Polished Casual,Independent,No Group Assignment
FALSE,2051 Cucina Italiana,7903780,2051 Palomar Airport Rd Ste 175,Carlsbad,CA,92011,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,California Merchant Bar,1984565,2113 Chestnut St,San Francisco,CA,94123,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,Segreto Ristorante Belair,5262053,2932 N Beverly Glen Cir,Los Angeles,CA,90077,On-Premise,Dining,Fine Dining,Independent,No Group Assignment
FALSE,West Coast Wine Cheese,7354408,2165 Union St,San Francisco,CA,94123,On-Premise,Bar/Nightclub,Premium Bar,Independent,No Group Assignment
FALSE,Lugano Swiss Bistro,5225280,3670 The Barnyard,Carmel,CA,93923,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Colony Wine Merchant,7363785,280 S Lemon St,Anaheim,CA,92805,On-Premise,Bar/Nightclub,Premium Bar,Independent,No Group Assignment
FALSE,Open Sesame,2050806,5215 E 2nd St,Long Beach,CA,90803,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,The Tasting House,1417351,368 Village Ln,Los Gatos,CA,95030,On-Premise,Bar/Nightclub,Premium Bar,Independent,No Group Assignment
FALSE,Citizen Vine,7442698,609 Sutter St,Folsom,CA,95630,On-Premise,Bar/Nightclub,Premium Bar,Independent,No Group Assignment
FALSE,La Fornaretta,5511733,455 Main St Ste 4,Newcastle,CA,95658,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Sugarfish,7204200,212 N Canon Dr,Beverly Hills,CA,90210,On-Premise,Dining,Polished Casual,Sushi Nozawa LLC,Sugarfish
FALSE,Tekka House,767752,678 Chenery St,San Francisco,CA,94131,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Cork 49,5243955,142 Mill St,Grass Valley,CA,95945,On-Premise,Bar/Nightclub,Premium Bar,Independent,No Group Assignment
FALSE,Caffe Pinguini,1766576,6935 Pacific Ave,Playa del Rey,CA,90293,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Republik Coffee Lounge,7847522,854 E Green St,Pasadena,CA,91101,On-Premise,Dining,Fast Casual,Independent,No Group Assignment
FALSE,Zazie Restaurant,5524554,941 Cole St,San Francisco,CA,94117,On-Premise,Dining,Polished Casual,Independent,No Group Assignment
FALSE,Spro,7482998,601 Mission Bay Blvd N,San Francisco,CA,94158,On-Premise,Other On-Premise,Coffee/Tea Shop,Independent,No Group Assignment
FALSE,Fabracinis,5249345,2960 N Beverly Glen Cir,Los Angeles,CA,90077,On-Premise,Dining,Fine Dining,Independent,No Group Assignment
FALSE,Marios Early Toast,5514689,1950 Douglas Blvd Ste 7,Roseville,CA,95661,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Epernay Bistro,5257143,29 E Main St,Los Gatos,CA,95030,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Locanda Positano,2117417,4059 Lincoln Blvd,Marina del Rey,CA,90292,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Cracker Barrel Old Country Store,7881040,11612 Amargosa Rd,Victorville,CA,92392,On-Premise,Dining,Casual Dining,CBOCS Properties Inc,Cracker Barrel Old Country Store
FALSE,Soho Modern Japanese,7886653,40520 Albrae St,Fremont,CA,94538,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Rosemary Trattoria,5514271,120 Orange Ave,Coronado,CA,92118,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Kaviar Sushi Bar,2108270,70 N Raymond Ave,Pasadena,CA,91103,On-Premise,Dining,Polished Casual,Independent,No Group Assignment
FALSE,Cuccias,5255246,1228 Johnsville Rd,Blairsden Graeagle,CA,96103,On-Premise,Dining,Polished Casual,Independent,No Group Assignment
FALSE,White Sands,2330771,7450 Olivetas Ave,La Jolla,CA,92037,On-Premise,Recreation,Other Entertainment,Independent,No Group Assignment
FALSE,Arya Steakhouse,5514657,140 University Ave,Palo Alto,CA,94301,On-Premise,Dining,Polished Casual,Independent,No Group Assignment
FALSE,La Chuperia,3855717,3742 S Flower St,Los Angeles,CA,90007,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Sac Yard Tap House,7573787,1725 33rd St,Sacramento,CA,95816,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,5 Pours,2718373,29050 S Western Ave Ste 137,Rancho Palos Verdes,CA,90275,On-Premise,Bar/Nightclub,Premium Bar,Independent,No Group Assignment
FALSE,1010 Wine & Events,7885209,1010 N La Brea Ave,Inglewood,CA,90302,On-Premise,Bar/Nightclub,Premium Bar,Independent,No Group Assignment
FALSE,Good Ol Burgers,3636544,2260 Jimmy Durante Blvd,Del Mar,CA,92014,On-Premise,Other On-Premise,Special Events,Independent,No Group Assignment
FALSE,Bricco Pizza Cafe,2165968,28083 Moulton Pkwy Ste C5,Laguna Niguel,CA,92677,On-Premise,Dining,Quick Service Restaurant,Independent,No Group Assignment
FALSE,Hunan House,5508467,826 Washington St,San Francisco,CA,94108,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Master The World,7807107,12707 Old Redwood Hwy,Healdsburg,CA,95448,On-Premise,Other On-Premise,Wineries/Vineyards,Independent,No Group Assignment
FALSE,Sorella Cafe,5514044,107 Bolinas Rd,Fairfax,CA,94930,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,Lifecare La Costa Glen,3927751,1950 Silverleaf Cir Ofc,Carlsbad,CA,92009,On-Premise,Caterer,Catering,Care Purchasing Services,Lifecare
FALSE,Pour Vida,7122876,215 S Anaheim Blvd,Anaheim,CA,92805,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,MidiCi The Neapolitan Pizza Co,7388889,14612 Ventura Blvd,Sherman Oaks,CA,91403,On-Premise,Dining,Fast Casual,MidiCi The Neapolitan Pizza Co,MidiCi The Neapolitan Pizza Co
FALSE,Morningside Of Fullerton,5504708,800 Morningside Dr,Fullerton,CA,92835,On-Premise,Recreation,Other Entertainment,Independent,No Group Assignment
FALSE,Chungdam Restaurant,5226102,3180 El Camino Real,Santa Clara,CA,95051,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Grandehos Kamekyo,5508763,943 Cole St,San Francisco,CA,94117,On-Premise,Dining,Fine Dining,Independent,No Group Assignment
FALSE,Bossa Nova Brazilian Cuisine,7610369,4460 W Rosecrans Ave,Hawthorne,CA,90250,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Alchemist Bar & Lounge,7183553,679 3rd St,San Francisco,CA,94107,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,Safari West,1754112,3115 Porter Creek Rd,Santa Rosa,CA,95404,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,First Street Alehouse,7045580,2106 1st St,Livermore,CA,94550,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Zinz Wine Bar,766030,207 Corte Madera Ave,Corte Madera,CA,94925,On-Premise,Bar/Nightclub,Neighborhood Bar,Independent,No Group Assignment
FALSE,Marios Early Toast,2041611,8425 Sierra College Blvd,Roseville,CA,95661,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Il Sole La Nuova Cucina,5515751,31441 Santa Margarita Pkwy Ste M,Rancho Santa Margarita,CA,92688,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,La Cava,2720154,13565 Ventura Blvd,Sherman Oaks,CA,91423,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Geroges Greek Cafe,5513454,5316 E 2nd St,Long Beach,CA,90803,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,La Gare French Restaurant,5225445,208 Wilson St,Santa Rosa,CA,95401,On-Premise,Dining,Fine Dining,Independent,No Group Assignment
FALSE,Barona Wine Company,7277552,831 Via Suerte Ste 106,San Clemente,CA,92673,On-Premise,Bar/Nightclub,Premium Bar,Independent,No Group Assignment
FALSE,Mauros Cafe Restaurant,1605527,8112 Melrose Ave,Los Angeles,CA,90046,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
FALSE,Lifecare University Village,3927757,3415 Campus Dr,Thousand Oaks,CA,91360,On-Premise,Caterer,Catering,Care Purchasing Services,Lifecare
FALSE,Zinque,5515558,8684 Melrose Ave,West Hollywood,CA,90069,On-Premise,Dining,Casual Dining,Zinque Inc,Zinque
FALSE,Casa Cordoba Restaurant,7037800,2331 Honolulu Ave Ste C,Montrose,CA,91020,On-Premise,Dining,Casual Dining,Independent,No Group Assignment
